Order_ID,Date,PaymentMethod_ID,Amount,Failed_Flag
12827,2020-08-02,2,964.44,0
12828,2021-04-23,3,11.81,0
12829,2022-04-01,1,553.06,0
12830,2022-06-26,1,948.62,0
12831,2021-08-15,1,261.59,0
12832,2019-02-03,1,17.17,0
12833,2021-12-30,1,600.54,0
12834,2023-11-06,3,623.58,0
12835,2019-08-30,1,87.81,0
12836,2021-11-05,1,149.99,0
12837,2019-01-30,2,861.05,0
12838,2019-11-20,2,251.93,0
12839,2019-07-24,1,187.51,0
12840,2022-07-15,2,884.04,0
12841,2019-02-11,2,756.51,0
12842,2022-08-22,3,315.73,0
12843,2022-03-19,1,514.08,0
12844,2020-04-24,2,617.71,0
12845,2021-07-29,1,506.89,0
12846,2019-07-28,1,476.29,0
12847,2022-11-18,1,809.33,0
12848,2021-10-08,1,955.36,0
12849,2019-08-15,1,270.04,0
12850,2019-03-23,1,357.21,0
12851,2022-12-24,1,287.7,0
12852,2023-07-15,3,74.62,0
12853,2022-01-29,1,90.63,0
12854,2020-10-28,1,479.28,0
12855,2020-11-13,2,700.06,0
12856,2022-07-21,2,927.84,0
12857,2021-12-01,1,665.18,0
12858,2022-10-08,1,267.45,0
12859,2020-09-17,1,482.14,0
12860,2022-12-21,2,428.26,0
12861,2021-05-23,1,429.04,0
12862,2019-10-13,2,679.57,0
12863,2021-06-09,1,238.99,0
12864,2021-07-06,1,535.85,0
12865,2023-08-06,1,870.72,0
12866,2019-08-07,1,306.61,0
12867,2023-11-14,1,885.28,0
12868,2023-07-26,1,448.19,0
12869,2022-09-18,2,623.13,0
12870,2022-02-18,2,103.16,0
12871,2019-05-15,1,920.46,0
12872,2023-03-13,1,518.68,0
12873,2022-07-16,1,761.95,0
12874,2019-11-20,2,180.47,0
12875,2023-11-30,2,319.67,0
12876,2021-11-29,1,880.52,0
12877,2022-08-21,1,770.54,0
12878,2021-07-25,1,654.84,0
12879,2020-02-04,1,380.5,0
12880,2019-10-27,1,39.91,0
12881,2022-02-02,1,509.59,0
12882,2019-05-07,1,749.61,0
12883,2023-02-22,1,888.69,0
12884,2023-03-29,2,177.56,1
12885,2021-02-17,2,212.79,0
12886,2022-09-02,3,61.79,0
12887,2019-02-21,1,960.65,0
12888,2020-02-22,1,226.83,0
12889,2021-01-17,1,355.76,0
12890,2020-06-13,3,878.36,0
12891,2019-09-12,1,198.74,0
12892,2020-10-13,1,239.72,0
12893,2020-03-10,1,15.47,0
12894,2020-03-12,1,904.78,0
12895,2022-11-14,1,957.49,0
12896,2020-07-08,1,492.91,0
12897,2019-11-21,1,504.68,0
12898,2021-08-05,2,878.91,0
12899,2019-02-12,1,180.53,0
12900,2022-12-13,1,708.39,0
12901,2022-12-29,2,763.69,0
12902,2019-03-10,1,943.89,0
12903,2020-01-23,1,756.34,0
12904,2021-04-15,2,554.49,0
12905,2022-02-06,1,441.66,0
12906,2023-04-09,1,425.68,0
12907,2020-11-28,2,610.44,0
12908,2020-05-23,3,640.92,1
12909,2021-05-04,1,614.74,0
12910,2019-04-02,2,229.47,0
12911,2020-03-15,1,157.64,0
12912,2022-05-06,1,456.62,0
12913,2023-06-25,2,591.25,0
12914,2019-03-01,1,157.8,0
12915,2023-05-13,1,741.97,0
12916,2019-05-10,2,180.38,0
12917,2019-01-18,2,24.43,0
12918,2019-08-20,2,678.62,0
12919,2023-05-09,2,127.74,0
12920,2022-03-10,1,652.42,0
12921,2022-04-28,1,792.72,0
12922,2021-11-28,1,826.87,0
12923,2019-02-14,1,310.22,0
12924,2023-05-18,1,52.17,0
12925,2021-01-23,1,199.58,0
12926,2021-11-03,1,962.75,0
12927,2019-03-04,2,954.28,0
12928,2019-06-25,2,812.97,0
12929,2021-08-07,1,325.17,0
12930,2022-01-14,1,65.08,0
12931,2022-09-05,1,529.89,0
12932,2022-09-23,1,268.4,0
12933,2023-08-26,1,381.04,0
12934,2022-01-20,1,11.02,0
12935,2019-07-11,2,678.85,0
12936,2021-10-28,1,422.93,0
12937,2020-09-27,2,786.86,0
12938,2021-11-05,1,211.11,0
12939,2022-09-10,1,634.66,0
12940,2022-10-14,3,41.79,0
12941,2020-05-02,2,282.78,0
12942,2023-04-22,2,945.81,0
12943,2019-02-05,1,836.03,0
12944,2019-07-22,2,627.55,0
12945,2019-03-29,1,837.78,0
12946,2022-09-21,1,277.6,0
12947,2019-11-22,1,832.21,0
12948,2020-02-02,1,779.29,1
12949,2020-07-05,1,729.78,0
12950,2023-12-26,2,970.01,0
12951,2019-05-31,2,346.36,1
12952,2019-02-01,2,399.37,0
12953,2019-05-18,1,708.75,0
12954,2020-12-26,1,336.61,0
12955,2023-06-24,1,414.36,0
12956,2019-09-27,2,218.42,0
12957,2019-01-31,1,933.45,1
12958,2019-11-09,1,137.03,0
12959,2021-02-12,3,415.72,0
12960,2019-02-28,1,137.16,0
12961,2021-10-03,2,800.89,0
12962,2019-06-21,1,195.35,0
12963,2020-02-20,3,410.17,0
12964,2019-02-06,2,569.52,0
12965,2020-07-23,1,456.21,0
12966,2022-03-05,3,506.28,0
12967,2021-07-20,1,162.37,0
12968,2021-09-08,2,521.89,0
12969,2023-04-22,1,874.35,0
12970,2021-09-16,2,975.81,0
12971,2020-01-26,3,973.89,0
12972,2022-02-25,1,679.49,0
12973,2022-01-11,1,667.79,0
12974,2022-05-02,3,854.08,0
12975,2023-07-08,1,353.78,0
12976,2021-07-04,1,769.87,0
12977,2022-01-26,2,634.28,0
12978,2023-04-09,2,985.57,0
12979,2020-01-14,1,12.52,0
12980,2023-10-26,2,672.79,0
12981,2019-10-05,2,125.99,0
12982,2019-12-07,2,526.89,0
12983,2020-02-21,1,779.98,0
12984,2021-03-05,1,61.55,0
12985,2019-09-10,2,617.88,0
12986,2021-04-11,1,586.51,0
12987,2023-03-28,2,747.26,0
12988,2022-03-15,1,379.55,0
12989,2019-07-02,1,915.0,0
12990,2021-03-06,2,952.18,0
12991,2021-10-07,1,864.84,0
12992,2019-09-30,3,288.98,0
12993,2021-05-21,1,107.53,0
12994,2022-12-08,2,975.53,0
12995,2021-11-23,1,245.43,0
12996,2023-07-19,1,482.6,0
12997,2020-07-14,2,711.87,0
12998,2022-03-02,2,809.16,0
12999,2023-12-06,2,671.76,0
13000,2019-03-16,1,178.17,0
13001,2023-04-17,2,319.73,0
13002,2019-08-03,3,852.01,0
13003,2023-12-12,2,986.21,0
13004,2020-02-12,1,59.6,0
13005,2020-07-24,3,120.27,0
13006,2023-11-09,2,876.59,0
13007,2023-11-15,1,673.32,0
13008,2020-02-01,1,480.51,0
13009,2021-08-10,1,915.07,0
13010,2023-05-08,1,897.7,0
13011,2019-11-23,2,973.85,1
13012,2023-03-03,3,847.63,0
13013,2022-03-08,2,817.97,0
13014,2019-03-10,2,951.97,0
13015,2023-09-04,2,126.33,0
13016,2020-09-07,2,635.9,0
13017,2020-04-01,2,861.85,0
13018,2023-04-30,1,140.74,0
13019,2020-11-16,2,548.84,0
13020,2022-01-12,2,461.34,0
13021,2022-04-27,3,133.62,0
13022,2019-06-03,1,400.28,0
13023,2019-09-20,1,202.68,0
13024,2023-11-24,1,188.49,0
13025,2023-01-01,1,987.63,0
13026,2019-01-08,2,11.1,0
13027,2019-07-28,3,686.8,0
13028,2020-12-05,1,680.78,0
13029,2019-01-13,2,185.08,0
13030,2023-01-17,2,321.47,0
13031,2019-01-10,3,238.88,0
13032,2022-06-16,3,200.83,0
13033,2019-01-26,2,915.88,0
13034,2021-08-03,2,993.52,0
13035,2023-05-09,1,671.21,0
13036,2020-04-03,1,170.49,0
13037,2023-12-26,1,148.46,0
13038,2022-10-21,3,187.16,0
13039,2019-03-14,1,191.81,0
13040,2020-03-20,1,997.42,0
13041,2021-03-14,1,809.37,1
13042,2020-10-24,1,624.9,0
13043,2019-09-28,1,743.45,0
13044,2020-10-04,1,964.79,0
13045,2023-05-14,1,453.18,0
13046,2022-11-04,2,433.03,0
13047,2023-09-25,1,470.74,0
13048,2020-08-29,1,717.8,0
13049,2021-08-30,2,36.39,0
13050,2019-04-03,2,611.37,0
13051,2021-03-02,2,856.56,0
13052,2019-04-28,1,233.6,0
13053,2023-11-19,1,269.47,0
13054,2021-08-21,3,290.78,0
13055,2021-07-20,1,87.18,0
13056,2020-04-01,2,398.41,0
13057,2022-02-14,1,934.24,0
13058,2022-01-24,1,751.64,0
13059,2023-06-21,1,380.83,0
13060,2022-09-21,1,604.47,0
13061,2019-09-29,1,10.14,0
13062,2021-08-17,2,132.88,0
13063,2019-03-15,2,86.49,0
13064,2023-09-17,2,487.12,0
13065,2019-04-21,2,381.01,0
13066,2019-01-14,1,942.36,0
13067,2020-06-23,2,886.4,0
13068,2023-09-14,1,861.89,0
13069,2019-03-11,1,530.85,0
13070,2021-04-14,2,511.18,0
13071,2020-03-29,1,775.4,0
13072,2021-07-28,1,47.77,0
13073,2022-02-13,2,920.74,0
13074,2021-05-29,2,785.49,0
13075,2023-02-28,1,535.72,0
13076,2022-01-28,2,944.78,0
13077,2020-03-18,1,759.74,0
13078,2023-05-15,1,910.27,0
13079,2019-03-06,1,623.56,0
13080,2019-09-10,1,934.2,0
13081,2022-06-28,3,238.8,0
13082,2021-05-26,1,761.87,0
13083,2022-05-27,1,829.43,0
13084,2020-04-27,3,239.7,0
13085,2023-02-20,1,217.0,0
13086,2022-02-26,1,46.78,0
13087,2019-07-05,2,532.52,0
13088,2020-01-19,1,325.19,0
13089,2019-03-06,1,761.45,0
13090,2019-12-14,1,301.21,0
13091,2019-08-29,1,215.33,0
13092,2021-01-13,1,744.37,0
13093,2022-12-22,1,338.49,0
13094,2020-06-21,3,900.15,0
13095,2022-06-29,1,572.05,0
13096,2022-02-02,3,183.07,0
13097,2019-07-22,1,646.56,0
13098,2020-09-20,2,876.13,0
13099,2020-02-13,3,956.99,0
13100,2021-07-23,1,913.28,0
13101,2020-08-26,3,175.34,0
13102,2022-05-10,1,565.85,0
13103,2020-07-11,3,118.9,0
13104,2020-01-27,1,675.15,0
13105,2023-09-27,1,792.73,0
13106,2023-04-22,2,82.79,0
13107,2019-05-18,1,58.3,0
13108,2023-10-19,1,297.63,0
13109,2022-05-14,1,318.95,0
13110,2020-03-13,2,256.73,0
13111,2019-08-27,1,965.34,0
13112,2023-01-15,3,573.61,0
13113,2022-09-20,1,985.87,0
13114,2022-08-12,2,687.9,0
13115,2020-08-11,2,917.2,0
13116,2019-08-10,1,170.16,0
13117,2022-12-26,1,285.42,0
13118,2020-09-09,3,615.01,0
13119,2019-07-01,2,723.54,0
13120,2021-01-02,1,540.16,0
13121,2021-09-20,3,403.16,0
13122,2022-01-03,2,985.12,0
13123,2020-01-07,3,528.85,0
13124,2022-08-24,1,288.54,0
13125,2022-06-14,1,785.7,0
13126,2022-07-30,1,811.65,0
13127,2022-11-21,1,69.42,0
13128,2021-02-07,1,522.79,0
13129,2022-06-23,2,572.89,0
13130,2023-09-29,1,956.16,0
13131,2023-02-24,1,523.33,0
13132,2023-09-10,1,28.5,0
13133,2021-02-26,1,501.35,0
13134,2022-07-09,1,19.11,0
13135,2019-06-07,2,768.92,0
13136,2023-07-17,2,634.81,0
13137,2023-08-18,1,129.9,0
13138,2019-10-16,1,624.98,0
13139,2019-10-29,1,805.72,0
13140,2022-04-22,2,614.5,0
13141,2023-12-18,1,48.52,0
13142,2019-07-19,2,851.39,0
13143,2023-09-08,2,814.66,0
13144,2020-03-13,2,317.7,0
13145,2019-08-11,1,999.9,0
13146,2019-12-28,1,925.6,0
13147,2021-10-22,1,584.77,0
13148,2019-09-17,3,517.7,0
13149,2023-08-09,1,328.22,0
13150,2022-04-26,1,41.49,0
13151,2023-11-03,2,269.53,0
13152,2019-09-29,1,607.49,0
13153,2019-02-01,1,963.54,0
13154,2020-08-24,1,675.92,0
13155,2021-12-19,1,839.67,0
13156,2019-11-10,1,867.1,0
13157,2020-10-10,2,279.61,0
13158,2020-09-29,2,482.81,0
13159,2023-06-05,1,313.47,0
13160,2020-02-11,2,609.15,0
13161,2019-07-15,2,710.86,0
13162,2019-08-01,1,145.83,0
13163,2021-03-19,1,148.58,1
13164,2021-07-27,1,145.38,0
13165,2019-12-14,1,355.05,0
13166,2019-12-12,1,796.39,0
13167,2022-11-02,1,180.1,0
13168,2021-11-07,3,621.72,0
13169,2019-03-24,2,367.34,0
13170,2023-07-19,3,247.31,0
13171,2019-02-27,1,257.07,0
13172,2021-03-07,1,237.09,0
13173,2021-02-27,1,959.33,0
13174,2023-08-23,1,479.23,0
13175,2021-07-14,2,175.98,0
13176,2021-11-28,1,335.87,0
13177,2020-06-29,1,419.36,0
13178,2019-05-01,3,811.24,0
13179,2020-01-15,1,90.45,0
13180,2023-12-29,1,661.79,0
13181,2023-12-08,1,777.94,0
13182,2019-07-04,1,209.83,0
13183,2019-10-06,2,775.95,0
13184,2023-03-17,2,101.93,0
13185,2019-04-14,1,630.52,0
13186,2022-10-02,2,364.56,0
13187,2022-03-23,2,807.03,0
13188,2022-12-12,1,308.83,0
13189,2019-09-27,1,482.12,0
13190,2020-02-08,2,592.15,0
13191,2019-01-23,3,452.22,0
13192,2023-11-08,1,584.9,0
13193,2020-07-23,2,335.41,0
13194,2020-12-01,1,383.64,0
13195,2023-11-24,1,207.85,0
13196,2022-12-05,1,936.57,0
13197,2019-04-30,2,986.51,0
13198,2022-03-30,3,411.79,0
13199,2020-02-29,2,788.11,0
13200,2019-04-04,2,75.04,0
13201,2019-07-03,1,542.14,0
13202,2020-08-03,1,333.35,0
13203,2020-01-22,1,735.87,0
13204,2023-12-26,3,574.22,0
13205,2021-04-20,1,916.34,0
13206,2021-08-12,3,421.15,0
13207,2020-10-22,1,934.19,0
13208,2023-07-24,1,478.06,0
13209,2020-11-30,1,143.78,0
13210,2019-03-12,1,305.37,0
13211,2019-11-20,1,787.13,0
13212,2022-10-29,1,642.5,0
13213,2021-11-26,2,712.49,0
13214,2022-04-01,2,784.12,0
13215,2021-08-06,3,285.17,0
13216,2021-08-13,1,431.37,0
13217,2020-11-26,1,886.52,0
13218,2019-03-28,2,183.17,0
13219,2019-12-30,2,172.06,0
13220,2019-07-28,1,796.12,0
13221,2019-09-15,2,463.37,0
13222,2020-03-29,2,876.91,0
13223,2022-06-24,1,786.54,0
13224,2023-01-02,1,566.38,0
13225,2023-06-17,2,615.1,0
13226,2019-02-25,1,746.43,0
13227,2019-03-22,2,705.05,0
13228,2020-02-02,2,692.4,0
13229,2019-05-23,1,949.92,0
13230,2022-03-19,1,458.06,0
13231,2021-10-01,1,583.68,0
13232,2022-11-27,1,181.61,0
13233,2020-11-07,1,22.48,0
13234,2019-12-06,2,755.21,0
13235,2020-10-25,1,822.24,0
13236,2021-07-24,2,896.75,0
13237,2020-02-08,1,491.91,0
13238,2020-04-08,1,810.23,0
13239,2021-05-19,2,983.18,0
13240,2022-07-09,1,544.97,0
13241,2022-12-05,1,758.78,0
13242,2020-06-29,2,281.19,0
13243,2020-09-22,3,657.29,0
13244,2019-02-28,3,979.66,0
13245,2019-04-14,1,550.08,0
13246,2019-05-18,1,871.12,0
13247,2020-05-09,1,765.83,0
13248,2020-10-28,2,964.63,0
13249,2020-08-20,3,115.82,0
13250,2020-01-28,1,745.39,0
13251,2023-07-27,1,165.37,0
13252,2019-08-28,2,978.88,0
13253,2023-04-27,1,814.54,0
13254,2019-07-19,1,263.89,0
13255,2020-05-31,1,582.63,0
13256,2020-04-18,1,646.17,0
13257,2023-10-12,2,255.94,0
13258,2021-07-26,1,151.65,0
13259,2022-02-25,1,812.08,0
13260,2020-08-27,1,598.6,0
13261,2019-12-15,1,320.27,0
13262,2023-08-12,3,51.77,0
13263,2021-04-24,2,493.88,0
13264,2020-05-14,1,457.52,0
13265,2020-03-06,1,757.2,0
13266,2019-09-28,3,80.79,0
13267,2021-01-22,2,589.4,0
13268,2020-01-30,1,832.05,0
13269,2021-08-26,2,620.95,0
13270,2022-10-26,1,868.88,0
13271,2023-03-17,1,85.76,0
13272,2021-04-17,1,553.17,0
13273,2019-10-13,1,591.41,0
13274,2023-04-14,1,511.15,0
13275,2023-10-11,2,119.26,0
13276,2022-11-21,1,463.6,0
13277,2021-05-15,1,19.78,0
13278,2021-11-20,3,285.01,0
13279,2021-04-13,2,709.78,0
13280,2019-09-26,1,287.45,0
13281,2019-06-28,1,424.75,0
13282,2021-05-01,1,256.66,0
13283,2022-01-05,2,353.65,0
13284,2020-12-28,2,78.44,1
13285,2021-01-12,2,922.05,0
13286,2020-10-14,1,836.45,0
13287,2023-06-24,3,695.98,0
13288,2023-04-03,2,255.02,0
13289,2020-04-11,2,427.56,0
13290,2020-08-25,2,754.3,0
13291,2021-04-17,1,92.99,0
13292,2023-01-11,1,13.44,0
13293,2020-04-28,1,972.95,0
13294,2019-11-29,1,307.36,0
13295,2020-06-18,1,811.15,0
13296,2022-03-14,1,205.6,0
13297,2023-10-07,1,680.84,0
13298,2019-08-07,1,309.34,0
13299,2022-10-25,1,473.33,0
13300,2022-05-19,2,700.95,0
13301,2021-10-20,1,117.91,0
13302,2021-08-19,3,168.83,0
13303,2022-05-02,1,356.74,0
13304,2020-02-01,1,558.27,0
13305,2019-02-17,1,873.37,0
13306,2019-07-01,2,284.72,0
13307,2023-03-25,1,218.28,0
13308,2019-08-05,1,221.25,0
13309,2021-06-27,1,666.23,0
13310,2020-07-21,1,174.65,0
13311,2022-02-25,1,354.95,0
13312,2022-08-17,2,367.43,0
13313,2021-04-23,1,590.23,0
13314,2019-06-24,2,677.37,0
13315,2022-06-09,1,328.59,0
13316,2020-03-18,1,611.85,0
13317,2022-02-03,1,600.06,0
13318,2020-04-06,1,807.11,0
13319,2021-07-02,2,211.51,0
13320,2023-06-22,1,346.53,0
13321,2019-01-23,2,627.17,0
13322,2021-11-29,1,196.34,0
13323,2019-11-17,2,771.39,0
13324,2023-05-27,2,832.68,0
13325,2023-05-10,1,95.3,0
13326,2021-06-29,1,973.5,0
13327,2020-03-20,1,779.51,0
13328,2022-02-18,2,236.18,0
13329,2021-06-04,1,213.97,0
13330,2023-12-21,1,447.49,0
13331,2020-01-14,1,957.33,0
13332,2021-12-24,1,386.0,0
13333,2022-01-27,1,903.05,0
13334,2022-07-21,2,951.69,0
13335,2022-05-29,2,140.08,0
13336,2022-04-18,1,155.67,0
13337,2022-01-05,1,16.33,0
13338,2021-07-31,1,312.25,0
13339,2021-02-16,1,707.65,0
13340,2020-02-24,1,888.04,0
13341,2022-04-04,1,548.42,0
13342,2023-05-27,1,568.55,0
13343,2023-10-16,2,276.3,0
13344,2019-02-06,1,666.84,0
13345,2023-08-06,2,521.0,1
13346,2022-06-02,2,736.77,0
13347,2020-05-22,1,38.12,0
13348,2021-01-31,3,522.14,0
13349,2022-02-06,2,778.69,0
13350,2022-04-14,2,784.98,0
13351,2021-12-18,2,615.51,1
13352,2019-09-23,2,484.21,0
13353,2021-03-11,2,858.42,0
13354,2022-11-11,2,293.87,0
13355,2020-11-07,1,482.26,0
13356,2023-10-17,2,154.9,0
13357,2023-06-02,1,249.11,0
13358,2023-10-05,1,480.45,0
13359,2019-10-06,1,755.83,0
13360,2019-03-28,1,415.55,0
13361,2023-06-08,2,861.14,0
13362,2020-12-08,1,897.61,0
13363,2022-01-12,2,855.48,0
13364,2023-04-27,1,263.43,0
13365,2022-03-10,1,978.47,0
13366,2020-12-11,3,685.96,0
13367,2020-07-04,2,70.82,0
13368,2023-03-15,1,746.25,0
13369,2020-05-08,2,573.81,0
13370,2019-08-25,2,203.41,0
13371,2021-05-10,1,547.79,0
13372,2020-02-16,1,562.31,0
13373,2019-06-10,2,539.59,0
13374,2023-01-07,1,831.0,0
13375,2019-04-27,2,901.34,0
13376,2020-04-19,3,221.58,0
13377,2021-09-06,1,754.6,0
13378,2023-11-11,1,471.71,0
13379,2019-05-09,1,544.72,0
13380,2021-06-26,1,765.77,0
13381,2021-03-29,3,321.34,0
13382,2019-10-26,3,110.61,0
13383,2020-10-25,3,496.35,0
13384,2023-03-08,1,432.15,0
13385,2021-07-18,1,853.61,0
13386,2021-11-18,1,624.78,0
13387,2021-05-06,2,473.03,0
13388,2019-09-15,2,446.95,0
13389,2023-06-02,1,559.38,0
13390,2023-08-23,2,175.97,0
13391,2019-05-01,2,525.69,0
13392,2021-10-04,1,10.23,0
13393,2022-07-11,1,284.61,0
13394,2023-08-07,1,596.79,0
13395,2022-05-19,2,840.8,0
13396,2022-01-20,1,119.26,0
13397,2023-10-17,2,931.02,0
13398,2023-03-03,1,395.06,0
13399,2022-01-14,1,743.11,0
13400,2021-12-20,1,614.4,0
13401,2020-08-21,1,634.4,0
13402,2020-09-30,1,479.81,0
13403,2023-11-13,2,235.03,0
13404,2022-03-13,1,353.98,0
13405,2019-03-20,1,774.06,0
13406,2023-02-24,1,53.53,0
13407,2021-11-19,1,723.32,0
13408,2019-02-17,2,555.82,0
13409,2019-03-25,2,609.21,0
13410,2023-09-06,2,248.5,0
13411,2023-08-01,2,420.47,0
13412,2022-06-06,1,973.38,0
13413,2021-11-24,1,179.03,0
13414,2022-08-18,1,520.05,0
13415,2019-05-10,1,955.0,0
13416,2021-10-08,1,447.34,0
13417,2022-12-20,2,238.15,0
13418,2022-04-26,1,436.46,0
13419,2019-03-29,1,802.15,0
13420,2022-09-04,3,99.0,0
13421,2022-11-07,1,575.81,0
13422,2023-10-14,1,335.02,0
13423,2023-06-03,1,155.15,0
13424,2020-05-14,1,806.76,0
13425,2020-02-05,1,284.21,0
13426,2019-04-26,2,948.96,0
13427,2022-04-02,3,15.07,0
13428,2019-12-30,1,983.0,0
13429,2023-12-13,1,705.3,0
13430,2020-06-04,2,901.28,0
13431,2021-05-07,2,242.62,0
13432,2022-09-05,2,303.73,0
13433,2020-11-03,1,974.14,0
13434,2022-08-09,1,730.78,0
13435,2020-03-28,2,328.93,0
13436,2019-07-21,2,724.66,0
13437,2021-03-10,1,738.79,0
13438,2023-11-04,1,105.59,0
13439,2023-08-03,1,530.37,0
13440,2022-11-05,1,434.43,0
13441,2022-09-12,1,139.93,0
13442,2023-02-19,1,548.19,0
13443,2020-02-13,2,679.05,0
13444,2023-05-23,3,336.0,0
13445,2020-01-20,1,638.08,0
13446,2022-02-10,1,691.83,0
13447,2019-01-23,1,38.26,0
13448,2022-12-30,1,730.43,0
13449,2019-08-07,1,47.77,0
13450,2022-08-06,1,675.56,0
13451,2022-11-12,3,72.48,0
13452,2022-10-27,1,414.98,0
13453,2020-11-26,1,521.12,0
13454,2021-07-21,1,723.62,0
13455,2023-12-29,1,724.46,0
13456,2019-04-28,2,241.0,0
13457,2019-09-22,3,317.19,0
13458,2019-08-07,1,899.94,0
13459,2020-12-19,1,822.28,0
13460,2022-02-24,1,786.85,0
13461,2021-10-09,1,939.2,0
13462,2022-11-22,2,15.24,0
13463,2020-11-23,2,89.73,0
13464,2021-10-07,1,699.97,0
13465,2021-04-05,3,927.51,0
13466,2019-12-22,2,419.6,0
13467,2022-11-10,1,94.61,0
13468,2019-01-18,2,219.72,0
13469,2019-09-04,2,558.36,0
13470,2020-05-17,2,188.74,0
13471,2023-12-25,2,543.79,0
13472,2023-08-24,2,166.75,0
13473,2021-08-28,2,450.76,0
13474,2019-07-28,2,243.67,0
13475,2022-06-03,1,445.46,0
13476,2023-10-06,1,417.81,0
13477,2020-05-29,1,466.49,0
13478,2023-04-20,2,405.11,0
13479,2023-05-05,1,265.8,0
13480,2019-11-26,1,960.75,0
13481,2020-11-01,1,30.5,0
13482,2020-06-30,1,819.22,0
13483,2020-12-25,2,918.46,0
13484,2019-05-10,2,996.16,0
13485,2021-01-09,2,851.2,0
13486,2020-07-22,1,766.62,0
13487,2021-01-13,2,429.9,0
13488,2021-07-02,1,453.13,0
13489,2023-06-09,1,817.18,0
13490,2022-05-08,2,292.38,0
13491,2023-03-19,2,62.13,0
13492,2019-11-01,2,345.96,0
13493,2023-04-20,2,663.35,0
13494,2023-12-20,3,912.84,0
13495,2020-07-10,1,192.74,0
13496,2019-11-22,1,388.11,0
13497,2020-05-06,1,199.27,0
13498,2022-02-13,1,981.77,0
13499,2021-08-02,1,829.13,0
13500,2019-12-29,2,597.86,0
13501,2022-10-07,2,217.0,0
13502,2023-02-11,1,270.04,0
13503,2019-03-24,2,171.3,0
13504,2019-09-24,1,900.08,0
13505,2023-12-18,1,64.48,0
13506,2021-07-10,1,448.54,0
13507,2020-10-30,1,624.24,0
13508,2023-09-08,2,807.69,0
13509,2019-07-29,2,637.81,0
13510,2021-04-03,2,688.42,0
13511,2019-06-01,1,993.09,0
13512,2020-04-02,1,528.87,0
13513,2023-11-24,1,66.04,0
13514,2019-11-16,1,129.04,0
13515,2023-10-16,1,779.92,0
13516,2019-04-24,1,875.14,0
13517,2021-04-16,1,362.21,0
13518,2021-01-27,1,274.03,0
13519,2019-09-12,1,957.74,0
13520,2022-04-07,2,302.81,0
13521,2020-12-11,1,92.29,0
13522,2021-03-30,3,331.65,0
13523,2020-11-15,1,283.78,0
13524,2020-03-16,1,797.88,0
13525,2019-12-25,1,701.42,0
13526,2019-10-08,2,126.97,0
13527,2023-10-13,2,955.2,0
13528,2019-03-19,1,257.41,0
13529,2019-12-15,1,18.11,0
13530,2023-10-18,1,254.32,0
13531,2023-04-05,1,575.17,0
13532,2019-07-19,1,199.95,0
13533,2023-08-17,1,986.05,0
13534,2023-06-27,1,883.63,0
13535,2022-11-01,2,532.44,0
13536,2019-07-24,1,237.19,0
13537,2019-01-10,2,432.04,0
13538,2019-12-20,1,500.65,0
13539,2021-03-23,1,397.41,0
13540,2023-02-09,3,120.0,0
13541,2020-02-07,2,391.69,0
13542,2021-12-03,2,531.65,0
13543,2021-02-12,1,49.97,0
13544,2023-04-23,2,726.82,0
13545,2023-05-20,1,976.14,0
13546,2023-06-07,1,625.91,0
13547,2022-06-08,2,196.23,0
13548,2023-11-27,2,106.42,0
13549,2023-06-14,1,672.8,0
13550,2019-03-29,1,823.82,0
13551,2023-04-12,1,803.9,0
13552,2022-02-09,1,113.22,0
13553,2019-05-10,1,427.78,0
13554,2023-12-29,1,720.42,0
13555,2022-10-12,2,635.65,0
13556,2023-09-29,2,466.76,0
13557,2022-01-23,1,487.47,0
13558,2019-02-28,1,513.3,0
13559,2021-12-18,2,567.07,0
13560,2020-11-04,1,752.72,0
13561,2022-12-09,1,338.59,0
13562,2019-11-22,1,819.57,0
13563,2019-09-07,3,105.54,0
13564,2021-02-24,3,468.01,0
13565,2023-11-20,1,56.68,0
13566,2019-04-08,3,701.93,0
13567,2021-08-27,2,552.71,0
13568,2022-02-14,1,812.38,0
13569,2020-07-21,1,786.21,0
13570,2020-02-18,2,392.77,0
13571,2023-05-17,1,498.97,0
13572,2019-01-06,1,999.24,0
13573,2021-12-05,3,309.58,0
13574,2020-12-01,1,544.1,0
13575,2019-02-25,1,909.7,0
13576,2020-01-15,1,489.21,0
13577,2021-11-20,2,322.57,0
13578,2019-12-11,2,779.33,0
13579,2022-12-24,2,29.76,0
13580,2020-04-26,1,968.29,0
13581,2020-04-04,2,756.91,0
13582,2021-12-10,3,666.96,0
13583,2022-09-22,1,438.58,0
13584,2020-04-28,1,763.83,0
13585,2019-03-02,2,279.44,0
13586,2021-03-30,1,91.25,0
13587,2022-08-13,1,141.63,0
13588,2020-02-03,3,760.64,0
13589,2020-07-09,1,668.67,0
13590,2021-02-02,2,108.52,0
13591,2023-04-29,1,53.95,0
13592,2019-06-08,1,825.46,0
13593,2021-08-26,2,844.04,0
13594,2019-03-30,3,496.0,0
13595,2020-11-21,2,157.05,0
13596,2021-07-10,1,722.06,0
13597,2019-01-04,1,906.44,0
13598,2021-07-25,2,942.58,0
13599,2022-09-15,1,88.47,0
13600,2022-02-07,1,580.3,0
13601,2019-07-16,2,173.09,0
13602,2022-06-07,2,730.93,0
