Product_ID,Category,Brand,Cost,Price
684,Apparel,Brand_B,182.12,317.81
685,Home,Brand_D,182.12,222.83
686,Electronics,Brand_C,182.12,406.23
687,Toys,Brand_A,182.12,234.89
688,Electronics,Brand_B,182.12,330.83
689,Electronics,Brand_B,182.12,351.29
690,Home,Brand_B,182.12,367.33
691,Toys,Brand_D,182.12,381.58
692,Toys,Brand_D,182.12,278.51
693,Grocery,Brand_A,182.12,220.91
694,Electronics,Brand_A,182.12,389.82
695,Electronics,Brand_D,182.12,345.36
696,Apparel,Brand_A,182.12,416.5
697,Grocery,Brand_C,182.12,413.01
698,Apparel,Brand_C,182.12,418.21
699,Apparel,Brand_D,182.12,333.39
700,Apparel,Brand_A,182.12,297.53
701,Home,Brand_B,182.12,405.95
702,Home,Brand_C,182.12,325.39
703,Apparel,Brand_D,182.12,261.98
704,Grocery,Brand_A,182.12,420.96
705,Electronics,Brand_D,182.12,427.5
706,Grocery,Brand_B,182.12,328.95
707,Toys,Brand_C,182.12,236.47
708,Home,Brand_D,182.12,310.36
709,Electronics,Brand_D,182.12,408.79
710,Electronics,Brand_D,182.12,432.04
711,Toys,Brand_B,182.12,266.72
712,Toys,Brand_D,182.12,234.4
713,Apparel,Brand_B,182.12,426.26
714,Home,Brand_B,182.12,310.74
715,Home,Brand_B,182.12,346.81
716,Grocery,Brand_C,182.12,447.74
717,Apparel,Brand_C,182.12,234.3
718,Apparel,Brand_D,182.12,372.04
719,Apparel,Brand_D,182.12,236.09
720,Apparel,Brand_C,182.12,307.44
721,Home,Brand_A,182.12,408.85
722,Home,Brand_C,182.12,321.17
723,Apparel,Brand_B,182.12,454.63
724,Grocery,Brand_C,182.12,350.9
725,Electronics,Brand_B,182.12,294.58
726,Electronics,Brand_D,182.12,270.66
727,Grocery,Brand_A,182.12,301.53
728,Apparel,Brand_D,182.12,306.74
729,Home,Brand_B,182.12,234.81
730,Electronics,Brand_B,182.12,306.04
731,Toys,Brand_B,182.12,328.46
732,Toys,Brand_A,182.12,389.66
733,Grocery,Brand_C,182.12,374.03
734,Apparel,Brand_D,182.12,386.35
735,Electronics,Brand_D,182.12,220.52
736,Apparel,Brand_C,182.12,270.08
737,Electronics,Brand_D,182.12,375.2
738,Grocery,Brand_A,182.12,333.13
739,Grocery,Brand_D,182.12,219.8
740,Toys,Brand_B,182.12,409.01
741,Apparel,Brand_C,182.12,401.51
742,Toys,Brand_A,182.12,348.39
743,Apparel,Brand_C,182.12,234.28
744,Toys,Brand_A,182.12,400.02
745,Home,Brand_B,182.12,356.74
746,Home,Brand_C,182.12,403.68
747,Home,Brand_D,182.12,396.52
748,Home,Brand_A,182.12,408.66
749,Electronics,Brand_C,182.12,341.19
750,Home,Brand_D,182.12,251.77
751,Grocery,Brand_C,182.12,377.44
752,Grocery,Brand_C,182.12,365.44
753,Electronics,Brand_C,182.12,394.28
754,Home,Brand_A,182.12,258.76
755,Home,Brand_D,182.12,264.71
756,Home,Brand_B,182.12,429.35
757,Toys,Brand_A,182.12,396.11
758,Apparel,Brand_A,182.12,433.57
759,Toys,Brand_A,182.12,398.17
760,Apparel,Brand_B,182.12,359.92
761,Home,Brand_D,182.12,373.41
762,Home,Brand_D,182.12,429.05
763,Toys,Brand_D,182.12,355.58
764,Toys,Brand_C,182.12,368.27
765,Apparel,Brand_C,182.12,255.59
766,Grocery,Brand_C,182.12,330.75
767,Apparel,Brand_B,182.12,388.16
768,Toys,Brand_C,182.12,282.69
769,Toys,Brand_B,182.12,266.43
770,Electronics,Brand_D,182.12,292.84
771,Toys,Brand_C,182.12,275.72
772,Electronics,Brand_C,182.12,269.43
773,Grocery,Brand_A,182.12,319.13
774,Apparel,Brand_B,182.12,433.48
775,Apparel,Brand_D,182.12,338.59
776,Electronics,Brand_A,182.12,263.04
777,Apparel,Brand_A,182.12,236.77
778,Toys,Brand_D,182.12,383.36
779,Home,Brand_A,182.12,309.17
780,Electronics,Brand_B,182.12,413.12
781,Apparel,Brand_B,182.12,374.69
782,Electronics,Brand_C,182.12,407.06
783,Electronics,Brand_A,182.12,282.93
784,Home,Brand_C,182.12,382.46
785,Toys,Brand_A,182.12,281.06
786,Electronics,Brand_B,182.12,440.87
787,Apparel,Brand_B,182.12,369.21
788,Grocery,Brand_B,182.12,295.37
789,Electronics,Brand_A,182.12,282.35
790,Electronics,Brand_B,182.12,263.75
791,Home,Brand_A,182.12,383.0
792,Toys,Brand_C,182.12,270.33
793,Grocery,Brand_A,182.12,359.49
794,Apparel,Brand_C,182.12,281.2
795,Grocery,Brand_A,182.12,375.27
796,Apparel,Brand_C,182.12,411.49
797,Toys,Brand_B,182.12,402.75
798,Apparel,Brand_C,182.12,398.68
799,Home,Brand_B,182.12,262.99
800,Home,Brand_B,182.12,239.47
801,Home,Brand_C,182.12,384.02
802,Home,Brand_A,182.12,305.75
803,Grocery,Brand_A,182.12,320.9
804,Toys,Brand_D,182.12,225.92
805,Apparel,Brand_A,182.12,280.0
806,Apparel,Brand_D,182.12,226.52
807,Home,Brand_A,182.12,426.7
808,Home,Brand_A,182.12,276.17
809,Electronics,Brand_B,182.12,350.5
810,Toys,Brand_D,182.12,227.77
811,Grocery,Brand_A,182.12,376.42
812,Apparel,Brand_D,182.12,295.02
813,Electronics,Brand_B,182.12,431.13
814,Electronics,Brand_B,182.12,428.81
815,Apparel,Brand_D,182.12,295.56
816,Grocery,Brand_B,182.12,431.85
817,Electronics,Brand_C,182.12,454.39
818,Electronics,Brand_C,182.12,413.97
819,Toys,Brand_B,182.12,418.57
820,Grocery,Brand_C,182.12,277.5
821,Electronics,Brand_A,182.12,355.08
822,Grocery,Brand_D,182.12,234.47
823,Apparel,Brand_A,182.12,241.02
824,Home,Brand_D,182.12,455.04
825,Electronics,Brand_B,182.12,295.88
826,Toys,Brand_A,182.12,395.68
827,Apparel,Brand_B,182.12,409.53
828,Grocery,Brand_B,182.12,421.69
829,Apparel,Brand_D,182.12,454.74
830,Electronics,Brand_D,182.12,275.72
831,Grocery,Brand_D,182.12,228.1
832,Home,Brand_A,182.12,315.9
833,Apparel,Brand_C,182.12,249.34
834,Electronics,Brand_D,182.12,223.85
835,Toys,Brand_D,182.12,303.88
836,Grocery,Brand_A,182.12,404.1
837,Apparel,Brand_D,182.12,352.59
838,Apparel,Brand_A,182.12,292.6
839,Home,Brand_B,182.12,373.46
840,Home,Brand_D,182.12,273.48
841,Toys,Brand_D,182.12,221.95
842,Toys,Brand_B,182.12,399.51
843,Electronics,Brand_B,182.12,366.22
844,Electronics,Brand_B,182.12,399.02
845,Toys,Brand_D,182.12,227.76
846,Toys,Brand_C,182.12,416.74
847,Grocery,Brand_C,182.12,365.22
848,Home,Brand_C,182.12,351.93
849,Electronics,Brand_D,182.12,366.43
850,Home,Brand_B,182.12,423.2
851,Home,Brand_D,182.12,357.5
852,Toys,Brand_B,182.12,356.09
853,Grocery,Brand_D,182.12,453.09
854,Apparel,Brand_D,182.12,397.7
855,Grocery,Brand_B,182.12,323.26
856,Grocery,Brand_C,182.12,386.02
857,Home,Brand_B,182.12,310.7
858,Grocery,Brand_A,182.12,272.73
859,Electronics,Brand_A,182.12,359.85
860,Home,Brand_B,182.12,438.3
861,Electronics,Brand_D,182.12,438.52
862,Apparel,Brand_A,182.12,299.49
863,Home,Brand_A,182.12,343.47
864,Apparel,Brand_D,182.12,268.65
865,Home,Brand_D,182.12,454.27
866,Toys,Brand_C,182.12,450.83
867,Grocery,Brand_D,182.12,372.32
868,Toys,Brand_B,182.12,408.99
869,Apparel,Brand_B,182.12,387.85
870,Grocery,Brand_C,182.12,358.98
871,Home,Brand_A,182.12,231.17
872,Grocery,Brand_A,182.12,326.21
873,Electronics,Brand_D,182.12,378.3
874,Grocery,Brand_B,182.12,378.95
875,Electronics,Brand_A,182.12,306.88
876,Grocery,Brand_C,182.12,441.5
877,Electronics,Brand_C,182.12,258.17
878,Apparel,Brand_B,182.12,337.01
879,Toys,Brand_C,182.12,382.11
880,Home,Brand_C,182.12,383.6
881,Grocery,Brand_B,182.12,372.11
882,Toys,Brand_D,182.12,283.72
883,Home,Brand_D,182.12,255.53
884,Home,Brand_C,182.12,369.11
885,Electronics,Brand_D,182.12,360.43
886,Apparel,Brand_D,182.12,261.01
887,Apparel,Brand_C,182.12,385.49
888,Toys,Brand_D,182.12,326.31
889,Apparel,Brand_C,182.12,376.64
890,Grocery,Brand_A,182.12,416.8
891,Apparel,Brand_B,182.12,258.73
892,Toys,Brand_B,182.12,223.08
893,Apparel,Brand_D,182.12,403.0
894,Grocery,Brand_D,182.12,362.89
895,Electronics,Brand_D,182.12,384.19
896,Toys,Brand_B,182.12,416.98
897,Electronics,Brand_A,182.12,408.61
898,Electronics,Brand_A,182.12,446.05
899,Electronics,Brand_B,182.12,345.43
900,Home,Brand_A,182.12,334.2
901,Home,Brand_B,182.12,313.69
902,Electronics,Brand_A,182.12,254.93
903,Toys,Brand_C,182.12,354.11
904,Grocery,Brand_C,182.12,284.13
905,Grocery,Brand_B,182.12,436.67
906,Apparel,Brand_A,182.12,356.62
907,Toys,Brand_D,182.12,358.9
908,Home,Brand_A,182.12,302.57
909,Electronics,Brand_C,182.12,230.85
910,Apparel,Brand_C,182.12,226.06
911,Grocery,Brand_A,182.12,318.77
912,Home,Brand_A,182.12,238.57
913,Home,Brand_D,182.12,362.22
914,Electronics,Brand_D,182.12,427.12
915,Grocery,Brand_A,182.12,427.58
916,Toys,Brand_A,182.12,374.58
917,Home,Brand_A,182.12,268.55
918,Electronics,Brand_A,182.12,422.86
919,Toys,Brand_B,182.12,428.33
920,Grocery,Brand_A,182.12,265.1
921,Home,Brand_D,182.12,393.13
922,Toys,Brand_C,182.12,286.38
923,Toys,Brand_B,182.12,408.57
924,Toys,Brand_A,182.12,454.65
925,Home,Brand_C,182.12,225.65
926,Home,Brand_B,182.12,431.0
927,Apparel,Brand_C,182.12,365.96
928,Grocery,Brand_A,182.12,449.0
929,Electronics,Brand_A,182.12,328.64
930,Toys,Brand_D,182.12,419.17
931,Apparel,Brand_A,182.12,233.32
932,Electronics,Brand_A,182.12,297.92
933,Apparel,Brand_B,182.12,234.41
934,Home,Brand_D,182.12,449.46
935,Toys,Brand_B,182.12,411.97
936,Electronics,Brand_C,182.12,420.39
937,Electronics,Brand_A,182.12,440.61
938,Electronics,Brand_C,182.12,238.69
939,Electronics,Brand_B,182.12,309.84
940,Electronics,Brand_A,182.12,235.36
941,Apparel,Brand_A,182.12,268.45
942,Toys,Brand_B,182.12,272.85
943,Home,Brand_B,182.12,329.61
944,Home,Brand_B,182.12,282.13
945,Home,Brand_B,182.12,242.45
946,Home,Brand_B,182.12,258.2
947,Apparel,Brand_A,182.12,253.41
948,Grocery,Brand_B,182.12,448.93
949,Toys,Brand_A,182.12,398.31
950,Electronics,Brand_A,182.12,447.67
951,Grocery,Brand_B,182.12,322.66
952,Home,Brand_B,182.12,284.45
953,Grocery,Brand_D,182.12,407.54
954,Toys,Brand_A,182.12,295.79
955,Electronics,Brand_B,182.12,289.42
956,Electronics,Brand_B,182.12,273.59
957,Toys,Brand_B,182.12,249.25
958,Toys,Brand_D,182.12,279.26
959,Home,Brand_D,182.12,302.67
960,Electronics,Brand_C,182.12,378.12
961,Grocery,Brand_A,182.12,233.36
962,Apparel,Brand_C,182.12,268.38
963,Apparel,Brand_B,182.12,410.09
964,Toys,Brand_D,182.12,253.33
965,Home,Brand_D,182.12,299.67
966,Apparel,Brand_C,182.12,423.26
967,Electronics,Brand_D,182.12,255.22
968,Toys,Brand_B,182.12,238.13
969,Grocery,Brand_D,182.12,333.26
970,Toys,Brand_C,182.12,290.14
971,Grocery,Brand_B,182.12,351.93
972,Toys,Brand_C,182.12,408.85
973,Toys,Brand_D,182.12,251.01
974,Toys,Brand_C,182.12,356.03
975,Grocery,Brand_C,182.12,338.23
976,Grocery,Brand_A,182.12,252.66
977,Toys,Brand_D,182.12,366.28
978,Apparel,Brand_D,182.12,283.33
979,Home,Brand_C,182.12,334.04
980,Home,Brand_A,182.12,238.02
981,Home,Brand_D,182.12,327.35
982,Grocery,Brand_B,182.12,291.1
983,Grocery,Brand_C,182.12,413.25
984,Apparel,Brand_D,182.12,232.03
985,Home,Brand_B,182.12,317.65
986,Home,Brand_D,182.12,327.08
987,Toys,Brand_B,182.12,390.19
988,Grocery,Brand_C,182.12,354.51
989,Home,Brand_D,182.12,376.51
990,Apparel,Brand_D,182.12,402.52
991,Apparel,Brand_A,182.12,422.68
992,Home,Brand_C,182.12,292.86
993,Grocery,Brand_B,182.12,345.92
994,Apparel,Brand_D,182.12,417.44
995,Toys,Brand_D,182.12,452.8
996,Apparel,Brand_B,182.12,429.14
997,Electronics,Brand_C,182.12,306.49
998,Electronics,Brand_A,182.12,264.75
999,Grocery,Brand_A,182.12,334.41
1000,Home,Brand_D,182.12,394.13
1001,Grocery,Brand_B,182.12,335.16
1002,Grocery,Brand_D,182.12,332.94
1003,Grocery,Brand_B,182.12,417.0
1004,Grocery,Brand_A,182.12,304.11
1005,Toys,Brand_C,182.12,422.11
1006,Toys,Brand_B,182.12,314.86
1007,Apparel,Brand_A,182.12,296.26
1008,Electronics,Brand_D,182.12,326.03
1009,Grocery,Brand_B,182.12,399.06
1010,Apparel,Brand_C,182.12,248.38
1011,Electronics,Brand_D,182.12,265.05
1012,Home,Brand_D,182.12,443.8
1013,Toys,Brand_A,182.12,260.09
1014,Electronics,Brand_B,182.12,352.96
1015,Home,Brand_D,182.12,355.7
1016,Electronics,Brand_C,182.12,334.47
1017,Toys,Brand_B,182.12,371.19
1018,Toys,Brand_C,182.12,272.96
1019,Apparel,Brand_D,182.12,349.39
1020,Grocery,Brand_C,182.12,306.66
1021,Electronics,Brand_A,182.12,375.2
1022,Electronics,Brand_C,182.12,251.98
1023,Home,Brand_B,182.12,353.7
1024,Toys,Brand_C,182.12,262.41
1025,Electronics,Brand_C,182.12,284.51
1026,Toys,Brand_A,182.12,270.32
1027,Electronics,Brand_C,182.12,261.83
1028,Apparel,Brand_C,182.12,414.04
1029,Grocery,Brand_D,182.12,286.19
1030,Electronics,Brand_D,182.12,438.05
1031,Toys,Brand_B,182.12,448.18
1032,Apparel,Brand_D,182.12,353.79
1033,Electronics,Brand_D,182.12,252.4
1034,Home,Brand_D,182.12,307.22
1035,Grocery,Brand_D,182.12,407.41
1036,Electronics,Brand_A,182.12,305.53
1037,Apparel,Brand_D,182.12,239.15
1038,Home,Brand_A,182.12,350.37
1039,Apparel,Brand_A,182.12,418.63
1040,Apparel,Brand_D,182.12,406.98
1041,Home,Brand_C,182.12,260.01
1042,Apparel,Brand_A,182.12,377.83
1043,Home,Brand_C,182.12,270.75
1044,Electronics,Brand_C,182.12,270.21
1045,Home,Brand_D,182.12,425.49
1046,Home,Brand_B,182.12,277.65
1047,Grocery,Brand_D,182.12,280.87
1048,Home,Brand_B,182.12,218.7
1049,Home,Brand_B,182.12,424.68
1050,Electronics,Brand_D,182.12,406.2
1051,Grocery,Brand_D,182.12,367.07
1052,Toys,Brand_B,182.12,396.17
1053,Electronics,Brand_D,182.12,254.54
1054,Electronics,Brand_B,182.12,327.05
1055,Toys,Brand_C,182.12,301.7
1056,Home,Brand_D,182.12,240.75
1057,Apparel,Brand_C,182.12,333.64
1058,Grocery,Brand_A,182.12,436.53
1059,Apparel,Brand_C,182.12,228.03
1060,Toys,Brand_C,182.12,287.55
1061,Electronics,Brand_B,182.12,267.68
1062,Electronics,Brand_C,182.12,274.93
1063,Grocery,Brand_D,182.12,433.62
1064,Electronics,Brand_B,182.12,329.36
1065,Electronics,Brand_A,182.12,328.94
1066,Grocery,Brand_D,182.12,398.61
1067,Grocery,Brand_A,182.12,255.12
1068,Toys,Brand_C,182.12,333.91
1069,Electronics,Brand_D,182.12,320.35
1070,Electronics,Brand_D,182.12,359.87
1071,Toys,Brand_A,182.12,455.2
1072,Home,Brand_D,182.12,400.72
1073,Home,Brand_D,182.12,312.74
1074,Home,Brand_D,182.12,414.47
1075,Toys,Brand_C,182.12,258.96
1076,Electronics,Brand_A,182.12,225.76
1077,Toys,Brand_D,182.12,266.95
1078,Toys,Brand_B,182.12,299.14
1079,Home,Brand_B,182.12,339.43
1080,Apparel,Brand_B,182.12,364.18
1081,Electronics,Brand_B,182.12,434.14
1082,Home,Brand_C,182.12,339.25
1083,Apparel,Brand_D,182.12,337.22
1084,Apparel,Brand_A,182.12,230.44
1085,Grocery,Brand_D,182.12,226.81
1086,Electronics,Brand_C,182.12,349.03
1087,Apparel,Brand_B,182.12,322.29
1088,Home,Brand_C,182.12,417.22
1089,Grocery,Brand_D,182.12,256.59
1090,Electronics,Brand_A,182.12,224.46
1091,Toys,Brand_C,182.12,324.86
1092,Home,Brand_A,182.12,274.77
1093,Apparel,Brand_C,182.12,230.29
1094,Apparel,Brand_A,182.12,390.1
1095,Home,Brand_A,182.12,244.96
1096,Apparel,Brand_B,182.12,362.57
1097,Grocery,Brand_A,182.12,285.08
1098,Electronics,Brand_B,182.12,259.62
1099,Grocery,Brand_D,182.12,308.45
1100,Apparel,Brand_D,182.12,408.29
1101,Toys,Brand_B,182.12,311.37
1102,Electronics,Brand_B,182.12,396.29
1103,Electronics,Brand_C,182.12,248.25
1104,Home,Brand_C,182.12,401.5
1105,Home,Brand_C,182.12,274.64
1106,Toys,Brand_D,182.12,378.92
1107,Electronics,Brand_C,182.12,352.5
1108,Toys,Brand_A,182.12,438.52
1109,Home,Brand_A,182.12,310.24
1110,Home,Brand_C,182.12,234.21
1111,Electronics,Brand_A,182.12,223.08
1112,Grocery,Brand_D,182.12,414.31
1113,Apparel,Brand_A,182.12,342.78
1114,Home,Brand_D,182.12,402.09
1115,Home,Brand_B,182.12,274.05
1116,Grocery,Brand_B,182.12,300.24
1117,Grocery,Brand_B,182.12,225.67
1118,Toys,Brand_B,182.12,446.18
1119,Toys,Brand_A,182.12,376.67
1120,Apparel,Brand_C,182.12,439.49
1121,Apparel,Brand_A,182.12,281.4
1122,Electronics,Brand_D,182.12,363.31
1123,Toys,Brand_A,182.12,379.18
1124,Home,Brand_A,182.12,293.73
1125,Toys,Brand_D,182.12,419.34
1126,Home,Brand_B,182.12,442.79
1127,Grocery,Brand_B,182.12,428.04
1128,Toys,Brand_B,182.12,393.52
1129,Grocery,Brand_C,182.12,284.24
1130,Apparel,Brand_D,182.12,285.22
1131,Apparel,Brand_D,182.12,446.63
1132,Electronics,Brand_A,182.12,220.98
1133,Toys,Brand_C,182.12,388.07
1134,Grocery,Brand_B,182.12,385.75
1135,Home,Brand_C,182.12,365.97
1136,Apparel,Brand_D,182.12,452.96
1137,Apparel,Brand_D,182.12,292.38
1138,Home,Brand_A,182.12,299.03
1139,Grocery,Brand_A,182.12,237.23
1140,Grocery,Brand_D,182.12,323.38
1141,Toys,Brand_B,182.12,280.35
1142,Toys,Brand_B,182.12,299.84
1143,Electronics,Brand_C,182.12,416.13
1144,Apparel,Brand_D,182.12,440.03
1145,Toys,Brand_D,182.12,262.52
1146,Grocery,Brand_B,182.12,306.74
1147,Home,Brand_B,182.12,438.4
1148,Grocery,Brand_D,182.12,233.18
1149,Apparel,Brand_A,182.12,240.41
1150,Grocery,Brand_D,182.12,257.09
1151,Electronics,Brand_D,182.12,359.46
1152,Apparel,Brand_B,182.12,254.17
1153,Home,Brand_B,182.12,447.74
1154,Electronics,Brand_A,182.12,324.31
1155,Apparel,Brand_A,182.12,337.28
1156,Home,Brand_C,182.12,276.94
1157,Electronics,Brand_D,182.12,330.05
1158,Electronics,Brand_B,182.12,375.26
1159,Apparel,Brand_A,182.12,396.39
1160,Toys,Brand_C,182.12,397.03
1161,Electronics,Brand_C,182.12,355.36
1162,Electronics,Brand_B,182.12,432.66
1163,Home,Brand_B,182.12,412.07
1164,Grocery,Brand_C,182.12,397.78
1165,Apparel,Brand_A,182.12,231.71
1166,Apparel,Brand_C,182.12,220.17
1167,Toys,Brand_D,182.12,268.84
1168,Toys,Brand_D,182.12,375.64
1169,Apparel,Brand_B,182.12,315.9
1170,Toys,Brand_A,182.12,313.82
1171,Home,Brand_A,182.12,427.98
1172,Apparel,Brand_D,182.12,430.57
1173,Toys,Brand_C,182.12,433.8
1174,Apparel,Brand_B,182.12,292.86
1175,Grocery,Brand_C,182.12,382.16
1176,Electronics,Brand_C,182.12,282.85
1177,Apparel,Brand_C,182.12,263.67
1178,Electronics,Brand_A,182.12,262.26
1179,Toys,Brand_D,182.12,299.54
1180,Electronics,Brand_A,182.12,320.34
1181,Apparel,Brand_D,182.12,415.28
1182,Grocery,Brand_B,182.12,246.93
1183,Toys,Brand_B,182.12,392.54
1184,Apparel,Brand_C,182.12,344.37
1185,Toys,Brand_D,182.12,286.72
1186,Home,Brand_D,182.12,335.22
1187,Electronics,Brand_D,182.12,289.56
1188,Home,Brand_C,182.12,359.67
1189,Apparel,Brand_C,182.12,321.26
1190,Grocery,Brand_B,182.12,257.47
1191,Toys,Brand_A,182.12,246.15
1192,Electronics,Brand_D,182.12,347.98
1193,Toys,Brand_D,182.12,432.2
1194,Apparel,Brand_A,182.12,299.98
1195,Toys,Brand_D,182.12,392.09
1196,Electronics,Brand_C,182.12,374.49
1197,Apparel,Brand_C,182.12,439.1
1198,Toys,Brand_D,182.12,412.92
1199,Grocery,Brand_C,182.12,352.69
1200,Apparel,Brand_C,182.12,374.1
1201,Apparel,Brand_D,182.12,431.24
1202,Grocery,Brand_B,182.12,313.13
1203,Home,Brand_A,182.12,295.91
1204,Electronics,Brand_C,182.12,221.1
1205,Home,Brand_B,182.12,414.23
1206,Toys,Brand_C,182.12,408.18
1207,Grocery,Brand_C,182.12,243.27
1208,Home,Brand_A,182.12,355.12
1209,Apparel,Brand_C,182.12,328.39
1210,Toys,Brand_A,182.12,246.65
1211,Toys,Brand_A,182.12,450.7
1212,Home,Brand_A,182.12,269.37
1213,Home,Brand_B,182.12,234.46
1214,Grocery,Brand_D,182.12,359.38
1215,Electronics,Brand_B,182.12,393.48
1216,Home,Brand_D,182.12,226.23
1217,Home,Brand_D,182.12,374.5
1218,Apparel,Brand_A,182.12,344.57
1219,Toys,Brand_C,182.12,242.99
1220,Electronics,Brand_A,182.12,259.39
1221,Apparel,Brand_C,182.12,353.02
1222,Grocery,Brand_D,182.12,288.71
1223,Grocery,Brand_A,182.12,440.7
1224,Home,Brand_C,182.12,412.39
1225,Home,Brand_B,182.12,451.41
1226,Grocery,Brand_C,182.12,280.02
1227,Home,Brand_A,182.12,448.13
1228,Electronics,Brand_B,182.12,320.64
1229,Home,Brand_C,182.12,300.82
1230,Toys,Brand_C,182.12,230.46
1231,Home,Brand_C,182.12,231.04
1232,Apparel,Brand_C,182.12,382.38
1233,Electronics,Brand_C,182.12,326.96
1234,Apparel,Brand_B,182.12,272.17
1235,Apparel,Brand_D,182.12,363.91
1236,Toys,Brand_B,182.12,278.41
1237,Electronics,Brand_B,182.12,355.3
1238,Electronics,Brand_B,182.12,303.59
1239,Electronics,Brand_D,182.12,413.52
1240,Electronics,Brand_A,182.12,412.85
1241,Electronics,Brand_D,182.12,331.56
1242,Toys,Brand_B,182.12,301.6
1243,Home,Brand_C,182.12,304.38
1244,Apparel,Brand_C,182.12,409.3
1245,Electronics,Brand_B,182.12,296.24
1246,Home,Brand_C,182.12,268.04
1247,Home,Brand_B,182.12,238.59
1248,Apparel,Brand_C,182.12,329.04
1249,Toys,Brand_D,182.12,332.69
1250,Grocery,Brand_A,182.12,417.63
1251,Grocery,Brand_A,182.12,270.92
1252,Home,Brand_D,182.12,308.75
1253,Apparel,Brand_D,182.12,409.94
1254,Grocery,Brand_B,182.12,413.54
1255,Home,Brand_B,182.12,309.6
1256,Toys,Brand_B,182.12,327.24
1257,Grocery,Brand_C,182.12,290.35
1258,Home,Brand_B,182.12,439.33
1259,Home,Brand_D,182.12,246.63
1260,Electronics,Brand_A,182.12,439.61
1261,Toys,Brand_C,182.12,380.45
1262,Electronics,Brand_B,182.12,344.4
1263,Apparel,Brand_C,182.12,226.28
1264,Electronics,Brand_C,182.12,331.14
1265,Electronics,Brand_B,182.12,315.08
1266,Grocery,Brand_C,182.12,256.71
1267,Home,Brand_A,182.12,373.95
1268,Toys,Brand_D,182.12,448.47
1269,Electronics,Brand_D,182.12,351.65
1270,Toys,Brand_A,182.12,387.77
1271,Electronics,Brand_C,182.12,234.75
1272,Apparel,Brand_B,182.12,317.43
1273,Electronics,Brand_C,182.12,246.09
1274,Grocery,Brand_A,182.12,363.63
1275,Home,Brand_C,182.12,440.74
1276,Apparel,Brand_D,182.12,375.22
1277,Electronics,Brand_C,182.12,236.73
1278,Toys,Brand_A,182.12,302.51
1279,Apparel,Brand_D,182.12,348.92
1280,Apparel,Brand_C,182.12,314.01
1281,Electronics,Brand_C,182.12,415.91
1282,Apparel,Brand_D,182.12,411.42
1283,Toys,Brand_B,182.12,363.4
1284,Apparel,Brand_D,182.12,306.96
1285,Toys,Brand_B,182.12,279.0
1286,Electronics,Brand_A,182.12,243.61
1287,Home,Brand_A,182.12,302.57
1288,Apparel,Brand_D,182.12,316.37
1289,Home,Brand_D,182.12,378.55
1290,Toys,Brand_A,182.12,374.37
1291,Apparel,Brand_B,182.12,235.14
1292,Grocery,Brand_A,182.12,312.12
1293,Home,Brand_D,182.12,261.58
1294,Apparel,Brand_A,182.12,255.67
1295,Home,Brand_D,182.12,414.41
1296,Apparel,Brand_D,182.12,228.47
1297,Electronics,Brand_A,182.12,317.79
1298,Home,Brand_B,182.12,258.37
1299,Grocery,Brand_C,182.12,426.73
1300,Grocery,Brand_A,182.12,350.43
1301,Toys,Brand_C,182.12,273.32
1302,Apparel,Brand_A,182.12,337.5
1303,Home,Brand_C,182.12,391.73
1304,Toys,Brand_B,182.12,445.38
1305,Home,Brand_B,182.12,270.74
1306,Apparel,Brand_A,182.12,428.35
1307,Grocery,Brand_D,182.12,439.75
1308,Electronics,Brand_C,182.12,435.51
1309,Grocery,Brand_D,182.12,368.98
1310,Toys,Brand_D,182.12,367.66
1311,Electronics,Brand_D,182.12,314.01
1312,Toys,Brand_B,182.12,396.68
1313,Apparel,Brand_A,182.12,344.33
1314,Electronics,Brand_A,182.12,378.93
1315,Toys,Brand_B,182.12,319.98
1316,Apparel,Brand_B,182.12,391.73
1317,Grocery,Brand_A,182.12,413.74
1318,Apparel,Brand_D,182.12,253.21
1319,Home,Brand_C,182.12,415.75
1320,Apparel,Brand_C,182.12,346.46
1321,Apparel,Brand_C,182.12,418.52
1322,Home,Brand_D,182.12,320.66
1323,Toys,Brand_A,182.12,308.28
1324,Toys,Brand_B,182.12,435.19
1325,Apparel,Brand_A,182.12,278.01
1326,Home,Brand_D,182.12,418.42
1327,Home,Brand_B,182.12,333.14
1328,Grocery,Brand_D,182.12,340.26
1329,Toys,Brand_C,182.12,291.58
1330,Electronics,Brand_C,182.12,354.22
1331,Toys,Brand_D,182.12,295.54
1332,Toys,Brand_B,182.12,227.84
1333,Grocery,Brand_B,182.12,282.94
1334,Electronics,Brand_A,182.12,220.05
1335,Grocery,Brand_C,182.12,450.18
1336,Electronics,Brand_A,182.12,447.19
1337,Apparel,Brand_A,182.12,312.1
1338,Electronics,Brand_D,182.12,390.99
1339,Grocery,Brand_D,182.12,300.42
1340,Toys,Brand_A,182.12,377.43
1341,Electronics,Brand_C,182.12,409.23
1342,Electronics,Brand_D,182.12,442.69
1343,Home,Brand_A,182.12,313.3
1344,Toys,Brand_A,182.12,403.99
1345,Apparel,Brand_A,182.12,281.5
1346,Grocery,Brand_A,182.12,453.01
1347,Apparel,Brand_A,182.12,224.65
1348,Toys,Brand_A,182.12,361.43
1349,Electronics,Brand_D,182.12,374.69
1350,Electronics,Brand_C,182.12,381.44
1351,Toys,Brand_A,182.12,247.05
