Customer_ID,Segment,Region
1710,Regular,East
1711,Regular,South
1712,VIP,North
1713,Regular,East
1714,Occasional,East
1715,Regular,East
1716,Regular,North
1717,New,North
1718,Occasional,North
1719,Regular,South
1720,Regular,East
1721,Regular,West
1722,VIP,West
1723,Regular,East
1724,New,West
1725,Occasional,South
1726,Occasional,South
1727,Regular,North
1728,Regular,North
1729,Regular,North
1730,Occasional,North
1731,Occasional,North
1732,VIP,West
1733,New,West
1734,VIP,North
1735,New,South
1736,VIP,West
1737,Occasional,South
1738,VIP,South
1739,New,East
1740,Regular,East
1741,New,North
1742,Regular,South
1743,Occasional,West
1744,New,East
1745,VIP,East
1746,New,South
1747,Regular,East
1748,Occasional,East
1749,VIP,West
1750,New,South
1751,Regular,East
1752,VIP,South
1753,Occasional,East
1754,VIP,West
1755,Occasional,South
1756,VIP,East
1757,New,West
1758,Regular,East
1759,New,South
1760,New,East
1761,Occasional,South
1762,Occasional,South
1763,Occasional,East
1764,New,West
1765,VIP,North
1766,VIP,West
1767,New,West
1768,New,East
1769,Regular,West
1770,Occasional,West
1771,Occasional,North
1772,New,West
1773,New,North
1774,VIP,East
1775,New,North
1776,VIP,South
1777,New,South
1778,Regular,North
1779,Regular,South
1780,VIP,East
1781,Occasional,South
1782,Regular,North
1783,VIP,East
1784,New,South
1785,New,East
1786,VIP,North
1787,Occasional,South
1788,VIP,East
1789,VIP,East
1790,Regular,South
1791,VIP,East
1792,VIP,East
1793,New,North
1794,Regular,North
1795,New,North
1796,New,North
1797,Occasional,North
1798,Occasional,North
1799,Regular,South
1800,Regular,North
1801,Occasional,East
1802,Occasional,South
1803,Occasional,East
1804,Occasional,North
1805,Occasional,North
1806,New,East
1807,Regular,East
1808,New,East
1809,New,West
1810,VIP,West
1811,New,West
1812,Occasional,West
1813,Occasional,South
1814,VIP,North
1815,VIP,East
1816,VIP,North
1817,VIP,East
1818,VIP,North
1819,New,South
1820,VIP,West
1821,New,North
1822,Regular,East
1823,VIP,North
1824,VIP,South
1825,New,South
1826,Regular,North
1827,New,West
1828,New,East
1829,VIP,South
1830,Occasional,South
1831,Occasional,North
1832,New,South
1833,VIP,South
1834,Regular,East
1835,Occasional,West
1836,Regular,East
1837,Occasional,West
1838,VIP,East
1839,New,North
1840,Regular,South
1841,Regular,West
1842,New,North
1843,Regular,South
1844,Occasional,South
1845,New,South
1846,Occasional,East
1847,Occasional,North
1848,VIP,North
1849,Occasional,South
1850,VIP,West
1851,Regular,North
1852,Regular,East
1853,VIP,West
1854,Occasional,West
1855,New,West
1856,New,West
1857,VIP,North
1858,Regular,South
1859,Regular,West
1860,New,East
1861,VIP,East
1862,New,South
1863,Occasional,North
1864,Occasional,South
1865,VIP,West
1866,VIP,North
1867,Occasional,North
1868,Regular,West
1869,VIP,East
1870,Occasional,West
1871,Occasional,South
1872,Regular,West
1873,Regular,East
1874,Regular,West
1875,Regular,South
1876,New,South
1877,Regular,East
1878,New,South
1879,VIP,South
1880,Occasional,West
1881,New,North
1882,VIP,South
1883,VIP,South
1884,New,East
1885,VIP,East
1886,VIP,West
1887,New,West
1888,VIP,South
1889,Regular,North
1890,Regular,North
1891,Occasional,West
1892,VIP,East
1893,Occasional,South
1894,Regular,South
1895,Regular,North
1896,Regular,West
1897,VIP,North
1898,VIP,North
1899,Regular,West
1900,Occasional,East
1901,Occasional,South
1902,New,East
1903,Regular,West
1904,Occasional,West
1905,Regular,South
1906,Occasional,East
1907,New,South
1908,New,North
1909,Regular,North
1910,Occasional,North
1911,VIP,East
1912,New,North
1913,Regular,South
1914,Regular,East
1915,Occasional,South
1916,Regular,West
1917,New,East
1918,Regular,South
1919,Regular,South
1920,VIP,East
1921,VIP,West
1922,New,East
1923,Occasional,North
1924,VIP,North
1925,Occasional,West
1926,New,South
1927,VIP,South
1928,Occasional,South
1929,VIP,East
1930,New,East
1931,New,West
1932,VIP,North
1933,Occasional,South
1934,Regular,North
1935,Regular,East
1936,VIP,East
1937,Occasional,East
1938,Regular,North
1939,New,West
1940,Occasional,West
1941,Regular,East
1942,Occasional,South
1943,VIP,North
1944,Occasional,East
1945,Regular,North
1946,VIP,North
1947,Occasional,West
1948,New,East
1949,Regular,West
1950,VIP,East
1951,Occasional,North
1952,New,West
1953,Regular,North
1954,New,East
1955,Occasional,South
1956,Occasional,West
1957,VIP,West
1958,New,North
1959,VIP,North
1960,Regular,South
1961,VIP,West
1962,Regular,East
1963,Occasional,East
1964,Occasional,West
1965,New,West
1966,Regular,West
1967,Occasional,South
1968,New,East
1969,New,East
1970,VIP,North
1971,New,North
1972,Occasional,West
1973,VIP,North
1974,Regular,South
1975,Regular,East
1976,Occasional,East
1977,Occasional,North
1978,VIP,West
1979,VIP,North
1980,Occasional,West
1981,Occasional,South
1982,Regular,East
1983,Regular,South
1984,Regular,East
1985,Occasional,South
1986,New,North
1987,Occasional,South
1988,Occasional,South
1989,Regular,North
1990,Occasional,East
1991,VIP,East
1992,Occasional,North
1993,Occasional,South
1994,Occasional,South
1995,Occasional,South
1996,New,West
1997,Occasional,East
1998,VIP,South
1999,VIP,East
2000,Occasional,South
2001,Regular,North
2002,New,North
2003,Occasional,East
2004,Occasional,East
2005,Occasional,North
2006,Regular,West
2007,Regular,North
2008,Regular,South
2009,New,West
2010,VIP,North
2011,New,West
2012,Regular,West
2013,VIP,West
2014,VIP,East
2015,Regular,North
2016,Regular,East
2017,New,East
2018,Regular,South
2019,VIP,South
2020,Occasional,West
2021,Regular,West
2022,Regular,South
2023,New,South
2024,New,North
2025,Regular,West
2026,VIP,West
2027,VIP,South
2028,Occasional,North
2029,Regular,South
2030,New,South
2031,VIP,East
2032,Occasional,West
2033,Regular,North
2034,VIP,East
2035,Regular,West
2036,Regular,South
2037,VIP,North
2038,VIP,West
2039,VIP,South
2040,Regular,East
2041,Regular,North
2042,Occasional,West
2043,New,East
2044,Regular,South
2045,New,South
2046,VIP,West
2047,Regular,South
2048,Occasional,North
2049,Occasional,West
2050,New,East
2051,VIP,West
2052,New,West
2053,VIP,East
2054,Occasional,South
2055,New,East
2056,Occasional,North
2057,Occasional,South
2058,VIP,West
2059,New,South
2060,New,South
2061,Occasional,North
2062,Occasional,South
2063,VIP,South
2064,Regular,South
2065,Regular,West
2066,Occasional,South
2067,Regular,East
2068,Regular,South
2069,Regular,North
2070,Regular,South
2071,Occasional,South
2072,Regular,West
2073,Regular,East
2074,VIP,South
2075,Occasional,East
2076,New,North
2077,New,West
2078,VIP,East
2079,VIP,West
2080,Occasional,South
2081,New,North
2082,Regular,West
2083,VIP,South
2084,New,East
2085,Occasional,North
2086,Regular,North
2087,Occasional,East
2088,VIP,East
2089,New,North
2090,New,West
2091,New,North
2092,New,East
2093,Regular,West
2094,Regular,South
2095,Occasional,North
2096,Regular,East
2097,VIP,South
2098,VIP,North
2099,New,North
2100,VIP,West
2101,Occasional,East
2102,Regular,South
2103,Regular,North
2104,Regular,West
2105,VIP,South
2106,Regular,South
2107,New,North
2108,New,South
2109,New,North
2110,VIP,West
2111,Regular,West
2112,VIP,South
2113,Regular,North
2114,Occasional,East
2115,Occasional,West
2116,VIP,North
2117,New,North
2118,VIP,North
2119,New,South
2120,Regular,East
2121,New,South
2122,New,West
2123,Regular,South
2124,Occasional,North
2125,Regular,South
2126,VIP,North
2127,VIP,East
2128,VIP,South
2129,VIP,South
2130,VIP,South
2131,Occasional,North
2132,Occasional,North
2133,New,South
2134,VIP,South
2135,Regular,East
2136,VIP,East
2137,Occasional,West
2138,VIP,East
2139,Occasional,East
2140,New,East
2141,New,North
2142,New,East
2143,Occasional,East
2144,VIP,South
2145,VIP,North
2146,Regular,West
2147,Occasional,West
2148,Regular,East
2149,New,West
2150,VIP,West
2151,Occasional,West
2152,Regular,East
2153,Regular,West
2154,Regular,East
2155,VIP,South
2156,VIP,South
2157,VIP,West
2158,Occasional,South
2159,VIP,East
2160,Occasional,South
2161,Regular,West
2162,Regular,East
2163,New,North
2164,VIP,East
2165,Regular,South
2166,VIP,North
2167,Occasional,East
2168,Regular,North
2169,VIP,North
2170,Regular,North
2171,Regular,East
2172,VIP,South
2173,Regular,East
2174,Regular,South
2175,Regular,East
2176,Regular,East
2177,Occasional,East
2178,Regular,South
2179,New,East
2180,Regular,North
2181,VIP,East
2182,New,North
2183,Occasional,West
2184,New,West
2185,New,South
2186,New,South
2187,VIP,West
2188,VIP,East
2189,VIP,East
2190,Occasional,East
2191,VIP,West
2192,VIP,North
2193,New,South
2194,VIP,North
2195,Regular,West
2196,VIP,North
2197,Occasional,East
2198,Occasional,East
2199,Regular,North
2200,Occasional,West
2201,Occasional,North
2202,New,East
2203,Regular,East
2204,New,West
2205,New,North
2206,VIP,East
2207,Regular,East
2208,VIP,North
2209,VIP,North
2210,New,South
2211,Occasional,West
2212,Regular,West
2213,Occasional,North
2214,New,West
2215,New,East
2216,New,North
2217,New,North
2218,New,North
2219,New,South
2220,Occasional,West
2221,VIP,South
2222,Occasional,East
2223,Regular,West
2224,Occasional,South
2225,New,North
2226,Occasional,South
2227,VIP,North
2228,Regular,South
2229,Occasional,South
2230,VIP,South
2231,Occasional,North
2232,Regular,South
2233,Occasional,West
2234,New,West
2235,Occasional,West
2236,VIP,North
2237,Occasional,North
2238,VIP,West
2239,Regular,West
2240,Occasional,West
2241,Regular,East
2242,Regular,West
2243,Occasional,South
2244,VIP,East
2245,Regular,East
2246,Regular,North
2247,Occasional,South
2248,Occasional,North
2249,Occasional,North
2250,Occasional,South
2251,Occasional,North
2252,New,South
2253,Occasional,South
2254,VIP,North
2255,Regular,West
2256,VIP,North
2257,VIP,East
2258,New,North
2259,Occasional,South
2260,Regular,East
2261,VIP,South
2262,Occasional,West
2263,Occasional,West
2264,New,East
2265,New,West
2266,New,West
2267,Regular,North
2268,VIP,North
2269,New,West
2270,New,West
2271,New,North
2272,VIP,West
2273,VIP,West
2274,New,South
2275,New,West
2276,Occasional,East
2277,New,South
2278,Regular,East
2279,Regular,West
2280,New,North
2281,VIP,South
2282,Occasional,North
2283,VIP,South
2284,New,North
2285,Regular,South
2286,Occasional,South
2287,VIP,East
2288,VIP,North
2289,New,East
2290,Occasional,East
2291,Regular,North
2292,New,South
2293,Occasional,East
2294,VIP,North
2295,New,South
2296,VIP,East
2297,VIP,East
2298,New,East
2299,New,South
2300,New,East
2301,New,South
2302,New,West
2303,VIP,East
2304,Regular,West
2305,Regular,North
2306,New,East
2307,VIP,North
2308,Regular,North
2309,Regular,North
2310,Regular,West
2311,VIP,South
2312,New,West
2313,New,West
2314,New,North
2315,Occasional,East
2316,Occasional,South
2317,Occasional,North
2318,VIP,South
2319,Regular,West
2320,Regular,South
2321,VIP,South
2322,VIP,East
2323,New,North
2324,New,South
2325,Occasional,South
2326,Occasional,West
2327,VIP,West
2328,Occasional,South
2329,Regular,North
2330,VIP,South
2331,VIP,South
2332,Regular,East
2333,New,North
2334,New,East
2335,Regular,North
2336,Regular,North
2337,Occasional,North
2338,VIP,East
2339,Occasional,East
2340,Regular,East
2341,Occasional,West
2342,Regular,East
2343,Occasional,West
2344,Occasional,West
2345,New,West
2346,Regular,South
2347,Occasional,South
2348,VIP,South
2349,Occasional,West
2350,Occasional,West
2351,VIP,North
2352,Regular,West
2353,New,South
2354,New,West
2355,New,West
2356,VIP,North
2357,Occasional,West
2358,Regular,East
2359,Occasional,North
2360,New,West
2361,Occasional,West
2362,VIP,North
2363,VIP,West
2364,Regular,South
2365,Regular,East
2366,New,East
2367,Regular,South
2368,Occasional,West
2369,VIP,West
2370,VIP,East
2371,VIP,West
2372,Regular,East
2373,VIP,East
2374,VIP,South
2375,VIP,East
2376,New,West
2377,New,West
2378,Regular,North
2379,VIP,West
2380,Regular,North
2381,VIP,East
2382,VIP,West
2383,VIP,South
2384,Regular,South
2385,Regular,South
2386,VIP,East
2387,Occasional,East
2388,Regular,North
2389,New,South
2390,Regular,North
2391,VIP,North
2392,Occasional,West
2393,VIP,West
2394,New,South
2395,Regular,East
2396,Regular,West
2397,VIP,East
2398,VIP,North
2399,New,North
2400,Occasional,North
2401,New,North
2402,Occasional,South
2403,Regular,North
2404,Occasional,West
2405,Occasional,North
2406,Regular,East
2407,Regular,West
2408,Regular,East
2409,New,East
2410,Regular,South
2411,VIP,South
2412,Regular,East
2413,Regular,East
2414,Regular,North
2415,Occasional,West
2416,New,North
2417,Regular,South
2418,New,South
2419,VIP,North
2420,VIP,West
2421,Regular,East
2422,VIP,North
2423,New,South
2424,Occasional,West
2425,Regular,South
2426,VIP,West
2427,New,West
2428,New,West
2429,VIP,North
2430,New,North
2431,New,North
2432,Regular,West
2433,New,West
2434,VIP,South
2435,Regular,East
2436,VIP,North
2437,Occasional,West
2438,VIP,South
2439,VIP,South
2440,Regular,South
2441,New,North
2442,VIP,North
2443,Regular,East
2444,Occasional,South
2445,Regular,North
2446,Regular,South
2447,New,West
2448,VIP,South
2449,Occasional,East
2450,Regular,North
2451,VIP,West
2452,VIP,North
2453,Regular,West
2454,VIP,South
2455,Regular,South
2456,Regular,East
2457,Regular,East
2458,Occasional,West
2459,Regular,East
2460,New,East
2461,VIP,East
2462,Occasional,East
2463,VIP,South
2464,Occasional,East
2465,New,South
2466,Occasional,South
2467,Occasional,North
2468,Occasional,South
2469,VIP,South
2470,Regular,East
2471,VIP,South
2472,Regular,West
2473,VIP,East
2474,New,East
2475,New,East
2476,Occasional,North
2477,New,East
2478,Occasional,South
2479,Regular,West
2480,New,East
2481,Regular,East
2482,VIP,West
2483,Regular,East
2484,VIP,North
2485,Regular,South
2486,Regular,West
2487,New,West
2488,Regular,North
2489,New,South
2490,New,North
2491,Occasional,South
2492,Occasional,North
2493,VIP,East
2494,Regular,North
2495,VIP,West
2496,Regular,West
2497,Occasional,West
2498,Occasional,North
2499,Regular,West
2500,Regular,West
2501,Occasional,East
2502,Occasional,East
2503,VIP,South
2504,Occasional,South
2505,Regular,South
2506,VIP,North
2507,Regular,South
2508,New,North
2509,VIP,North
2510,Regular,South
2511,Occasional,South
2512,New,North
2513,Regular,East
2514,VIP,West
2515,Regular,West
2516,New,West
2517,VIP,East
2518,New,North
2519,Regular,South
2520,Occasional,North
2521,Occasional,North
2522,Regular,South
2523,Regular,East
2524,Regular,West
2525,VIP,West
2526,New,North
2527,New,East
2528,New,West
2529,Regular,East
2530,New,South
2531,Regular,North
2532,VIP,North
2533,Occasional,East
2534,Regular,West
2535,Regular,East
2536,Occasional,South
2537,Occasional,West
2538,VIP,West
2539,New,East
2540,Regular,South
2541,New,West
2542,Regular,North
2543,VIP,South
2544,Occasional,West
2545,VIP,East
2546,Occasional,West
2547,New,North
2548,New,South
2549,VIP,West
2550,Occasional,North
2551,VIP,West
2552,Occasional,West
2553,Occasional,South
2554,New,East
2555,New,East
2556,Occasional,North
2557,Occasional,North
2558,Occasional,North
2559,New,South
2560,New,East
2561,Regular,North
2562,Occasional,North
2563,Regular,West
2564,Occasional,West
2565,New,North
2566,Regular,West
2567,Regular,West
2568,VIP,West
2569,Occasional,South
2570,New,North
2571,VIP,North
2572,VIP,West
2573,Occasional,South
2574,VIP,West
2575,Occasional,South
2576,VIP,North
2577,Occasional,West
2578,New,North
2579,Occasional,South
2580,Occasional,East
2581,Regular,South
2582,New,East
2583,New,North
2584,New,North
2585,VIP,West
2586,Regular,East
2587,New,South
2588,VIP,North
2589,VIP,East
2590,VIP,South
2591,Regular,East
2592,VIP,South
2593,Regular,South
2594,Occasional,South
2595,VIP,South
2596,New,East
2597,VIP,East
2598,Occasional,West
2599,Occasional,East
2600,VIP,East
2601,Occasional,West
2602,Regular,East
2603,Regular,South
2604,VIP,North
2605,Regular,North
2606,Regular,West
2607,New,East
2608,VIP,East
2609,Occasional,West
2610,VIP,North
2611,Regular,South
2612,New,East
2613,VIP,West
2614,VIP,South
2615,Regular,West
2616,Regular,West
2617,VIP,West
2618,Regular,North
2619,Regular,North
2620,Regular,West
2621,Regular,East
2622,Regular,South
2623,New,East
2624,Regular,North
2625,Occasional,South
2626,VIP,West
2627,New,East
2628,New,East
2629,Regular,West
2630,VIP,East
2631,Occasional,North
2632,Regular,West
2633,VIP,East
2634,Regular,West
2635,Regular,South
2636,Regular,West
2637,Regular,East
2638,Regular,North
2639,Regular,West
2640,Regular,West
2641,Occasional,East
2642,New,North
2643,Occasional,North
2644,Regular,South
2645,Regular,South
2646,Occasional,East
2647,Occasional,North
2648,New,North
2649,Occasional,South
2650,New,South
2651,Regular,East
2652,VIP,North
2653,VIP,West
2654,VIP,South
2655,VIP,East
2656,Regular,North
2657,VIP,North
2658,Occasional,South
2659,Occasional,East
2660,VIP,West
2661,Occasional,South
2662,New,East
2663,Regular,North
2664,VIP,West
2665,VIP,East
2666,Regular,West
2667,Occasional,East
2668,Regular,East
2669,Regular,East
2670,Occasional,East
2671,Regular,West
2672,Occasional,South
2673,Occasional,West
2674,Regular,East
2675,New,West
2676,Occasional,West
2677,Regular,West
2678,Occasional,East
2679,New,West
2680,New,North
2681,VIP,East
2682,Occasional,West
2683,Occasional,North
2684,Regular,West
2685,Occasional,South
2686,VIP,West
2687,New,West
2688,New,South
2689,VIP,East
2690,Occasional,South
2691,Occasional,East
2692,VIP,South
2693,Regular,West
2694,New,West
2695,VIP,East
2696,VIP,East
2697,Occasional,North
2698,New,North
2699,Occasional,West
2700,VIP,West
2701,Regular,North
2702,New,North
2703,VIP,East
2704,VIP,South
2705,Regular,East
2706,VIP,North
2707,VIP,West
2708,New,North
2709,New,West
2710,New,West
2711,Occasional,West
2712,Regular,West
2713,New,South
2714,Occasional,North
2715,Occasional,East
2716,Regular,West
2717,Regular,West
2718,VIP,East
2719,Occasional,East
2720,New,West
2721,Regular,East
2722,Occasional,East
2723,New,South
2724,Occasional,East
2725,Regular,North
2726,VIP,North
2727,Occasional,North
2728,New,West
2729,Regular,North
2730,VIP,South
2731,New,North
2732,New,West
2733,New,South
2734,Occasional,North
2735,Regular,South
2736,New,South
2737,Occasional,West
2738,Regular,West
2739,Regular,South
2740,Occasional,North
2741,Occasional,West
2742,New,South
2743,Regular,East
2744,VIP,East
2745,Occasional,West
2746,Regular,North
2747,Regular,East
2748,New,East
2749,VIP,East
2750,New,North
2751,VIP,North
2752,VIP,West
2753,Occasional,West
2754,Regular,East
2755,Regular,North
2756,Regular,South
2757,VIP,East
2758,Regular,West
2759,Occasional,North
2760,VIP,West
2761,VIP,West
2762,VIP,North
2763,VIP,East
2764,Occasional,North
2765,Regular,East
2766,Occasional,West
2767,Regular,North
2768,Occasional,South
2769,New,East
2770,New,South
2771,New,East
2772,New,North
2773,VIP,South
2774,VIP,North
2775,Occasional,East
2776,Occasional,East
2777,New,East
2778,Regular,East
2779,New,West
2780,Occasional,East
2781,New,South
2782,Occasional,East
2783,New,North
2784,Regular,West
2785,New,South
2786,Regular,West
2787,Regular,West
2788,Occasional,West
2789,Regular,North
2790,VIP,West
2791,VIP,West
2792,VIP,East
2793,Occasional,North
2794,VIP,South
2795,Occasional,South
2796,Occasional,South
2797,VIP,North
2798,Regular,South
2799,New,North
2800,Occasional,East
2801,VIP,East
2802,Occasional,North
2803,Regular,South
2804,Regular,North
2805,VIP,North
2806,Occasional,West
2807,New,North
2808,New,West
2809,Occasional,East
2810,Occasional,West
2811,Occasional,North
2812,VIP,East
2813,Regular,West
2814,New,North
2815,VIP,East
2816,Occasional,West
2817,Occasional,North
2818,Regular,North
2819,Occasional,South
2820,VIP,South
2821,VIP,West
2822,Regular,West
2823,VIP,West
2824,New,North
2825,VIP,West
2826,VIP,North
2827,VIP,West
2828,New,North
2829,Occasional,North
2830,VIP,South
2831,Regular,East
2832,New,North
2833,Regular,West
2834,VIP,South
2835,Regular,West
2836,VIP,West
2837,New,North
2838,Regular,North
2839,Regular,East
2840,VIP,North
2841,VIP,North
2842,Occasional,East
2843,VIP,West
2844,VIP,East
2845,Occasional,East
2846,VIP,East
2847,VIP,South
2848,Occasional,West
2849,New,South
2850,New,South
2851,VIP,North
2852,VIP,East
2853,Occasional,East
2854,Occasional,South
2855,New,North
2856,Regular,North
2857,VIP,North
2858,Regular,West
2859,Regular,South
2860,Occasional,West
2861,VIP,North
2862,VIP,North
2863,Occasional,North
2864,Regular,East
2865,Occasional,South
2866,New,East
2867,VIP,West
2868,New,East
2869,Occasional,South
2870,VIP,East
2871,New,North
2872,New,West
2873,Regular,West
2874,VIP,North
2875,New,North
2876,New,North
2877,Regular,South
2878,New,East
2879,New,West
2880,New,East
2881,Regular,North
2882,New,North
2883,New,East
2884,VIP,West
2885,VIP,South
2886,Regular,East
2887,Occasional,North
2888,VIP,North
2889,Regular,South
2890,New,East
2891,New,South
2892,Regular,South
2893,New,West
2894,New,West
2895,Occasional,North
2896,New,East
2897,VIP,West
2898,New,North
2899,Regular,East
2900,Occasional,North
2901,New,West
2902,Regular,North
2903,VIP,East
2904,New,East
2905,Occasional,North
2906,New,East
2907,Regular,North
2908,Occasional,East
2909,New,North
2910,VIP,North
2911,Occasional,North
2912,VIP,South
2913,Regular,East
2914,New,West
2915,VIP,North
2916,Regular,South
2917,New,West
2918,Regular,North
2919,VIP,West
2920,Regular,South
2921,Occasional,West
2922,New,North
2923,Regular,West
2924,VIP,West
2925,New,North
2926,Occasional,South
2927,New,South
2928,Occasional,West
2929,New,East
2930,Regular,West
2931,Regular,East
2932,VIP,West
2933,Occasional,South
2934,VIP,West
2935,Regular,West
2936,Occasional,East
2937,VIP,South
2938,VIP,East
2939,VIP,West
2940,VIP,North
2941,VIP,West
2942,Occasional,West
2943,VIP,East
2944,Occasional,North
2945,VIP,North
2946,Regular,East
2947,Regular,South
2948,VIP,North
2949,New,North
2950,Regular,East
2951,Occasional,South
2952,VIP,South
2953,Occasional,West
2954,New,West
2955,VIP,East
2956,Regular,South
2957,Occasional,East
2958,Regular,West
2959,Regular,East
2960,VIP,East
2961,Occasional,North
2962,New,North
2963,Regular,North
2964,VIP,West
2965,VIP,East
2966,New,North
2967,VIP,North
2968,Regular,North
2969,VIP,West
2970,Occasional,West
2971,Occasional,East
2972,Regular,East
2973,Occasional,East
2974,New,North
2975,VIP,South
2976,Regular,West
2977,New,North
2978,VIP,North
2979,New,East
2980,Regular,East
2981,Regular,North
2982,New,West
2983,VIP,West
2984,Occasional,North
2985,Occasional,South
2986,New,South
2987,Regular,West
2988,VIP,East
2989,VIP,South
2990,Regular,South
2991,Occasional,East
2992,VIP,South
2993,New,North
2994,Occasional,South
2995,New,East
2996,Occasional,North
2997,Regular,South
2998,New,West
2999,New,North
3000,Regular,North
3001,New,West
3002,Occasional,West
3003,VIP,South
3004,VIP,South
3005,Regular,East
3006,Occasional,East
3007,New,North
3008,New,West
3009,VIP,West
3010,New,East
3011,VIP,North
3012,Regular,North
3013,New,East
3014,Occasional,East
3015,New,East
3016,VIP,South
3017,Regular,North
3018,VIP,North
3019,New,North
3020,VIP,East
3021,VIP,East
3022,Regular,East
3023,Occasional,East
3024,New,West
3025,Regular,East
3026,Occasional,South
3027,VIP,West
3028,Occasional,West
3029,VIP,East
3030,VIP,North
3031,Regular,East
3032,VIP,North
3033,Regular,East
3034,Occasional,East
3035,Occasional,North
3036,VIP,North
3037,Regular,North
3038,VIP,North
3039,Regular,South
3040,Regular,North
3041,Regular,East
3042,Occasional,East
3043,Regular,South
3044,Occasional,North
3045,Regular,East
3046,Occasional,South
3047,New,East
3048,Occasional,South
3049,Occasional,South
3050,VIP,West
3051,Regular,West
3052,New,North
3053,VIP,West
3054,Regular,South
3055,New,East
3056,New,East
3057,New,North
3058,Regular,West
3059,New,North
3060,New,South
3061,VIP,West
3062,Occasional,North
3063,Regular,East
3064,Occasional,East
3065,VIP,North
3066,Occasional,North
3067,New,North
3068,New,South
3069,Regular,South
3070,Regular,East
3071,Regular,South
3072,VIP,South
3073,Regular,West
3074,VIP,South
3075,New,West
3076,Occasional,South
3077,New,East
3078,New,North
3079,New,East
3080,Regular,South
3081,Regular,North
3082,Regular,North
3083,Occasional,North
3084,Regular,West
3085,VIP,East
3086,New,West
3087,Occasional,North
3088,Occasional,East
3089,Occasional,East
3090,Occasional,South
3091,Occasional,West
3092,VIP,West
3093,New,South
3094,Occasional,West
3095,New,North
3096,Regular,North
3097,Occasional,West
3098,Occasional,South
3099,New,East
3100,Occasional,West
3101,Occasional,East
3102,Occasional,South
3103,VIP,East
3104,VIP,South
3105,Occasional,South
3106,VIP,North
3107,Regular,North
3108,Occasional,South
3109,Regular,West
3110,New,North
3111,Regular,South
3112,New,East
3113,Occasional,East
3114,New,West
3115,New,East
3116,Regular,East
3117,Regular,South
3118,Regular,East
3119,Occasional,East
3120,Occasional,East
3121,Regular,East
3122,Occasional,South
3123,Occasional,East
3124,New,West
3125,New,North
3126,Regular,West
3127,Occasional,North
3128,New,West
3129,VIP,North
3130,Occasional,North
3131,VIP,North
3132,Regular,North
3133,Occasional,South
3134,Regular,West
3135,Regular,North
3136,Regular,West
3137,Regular,East
3138,Regular,North
3139,Occasional,West
3140,VIP,South
3141,Occasional,West
3142,Occasional,North
3143,Occasional,East
3144,New,West
3145,New,East
3146,Occasional,South
3147,VIP,West
3148,Occasional,West
3149,Regular,South
3150,New,South
3151,New,South
3152,Occasional,North
3153,Occasional,North
3154,VIP,West
3155,VIP,West
3156,Regular,West
3157,Occasional,East
3158,Occasional,South
3159,Occasional,West
3160,New,South
3161,Regular,North
3162,VIP,South
3163,New,East
3164,New,East
3165,New,South
3166,New,East
3167,Regular,East
3168,Occasional,North
3169,VIP,West
3170,VIP,East
3171,New,West
3172,New,South
3173,Regular,South
3174,New,East
3175,VIP,South
3176,VIP,North
3177,Occasional,East
3178,Occasional,East
3179,VIP,East
3180,VIP,South
3181,Regular,South
3182,Regular,East
3183,VIP,West
3184,New,South
3185,Occasional,South
3186,VIP,East
3187,New,West
3188,VIP,East
3189,Occasional,South
3190,Occasional,East
3191,Regular,East
3192,Regular,East
3193,Regular,West
3194,Regular,East
3195,Occasional,South
3196,New,East
3197,New,West
3198,New,North
3199,VIP,West
3200,Regular,East
3201,Regular,North
3202,Occasional,East
3203,Occasional,West
3204,VIP,North
3205,VIP,North
3206,New,East
3207,Occasional,East
3208,Regular,West
3209,New,East
3210,Regular,North
3211,New,South
3212,Regular,South
3213,VIP,West
3214,New,East
3215,Regular,West
3216,Regular,South
3217,Occasional,South
3218,New,East
3219,Regular,North
3220,Occasional,East
3221,Regular,South
3222,New,North
3223,VIP,West
3224,New,South
3225,New,West
3226,Regular,North
3227,Regular,West
3228,New,South
3229,Occasional,East
3230,Occasional,West
3231,Occasional,South
3232,Regular,South
3233,Regular,North
3234,New,South
3235,VIP,East
3236,Regular,East
3237,New,West
3238,New,West
3239,VIP,West
3240,Occasional,West
3241,New,East
3242,New,North
3243,New,West
3244,Occasional,North
3245,Occasional,South
3246,VIP,South
3247,Regular,West
3248,Occasional,South
3249,Regular,North
3250,Regular,North
3251,Occasional,South
3252,New,West
3253,VIP,North
3254,Regular,North
3255,New,East
3256,Occasional,West
3257,Regular,East
3258,Regular,South
3259,Regular,South
3260,New,East
3261,New,West
3262,New,North
3263,Regular,South
3264,Regular,West
3265,VIP,West
3266,VIP,South
3267,New,South
3268,New,West
3269,Occasional,North
3270,New,East
3271,VIP,South
3272,VIP,East
3273,VIP,West
3274,Regular,East
3275,Regular,North
3276,New,West
3277,Occasional,North
3278,Occasional,West
3279,Occasional,North
3280,Regular,West
3281,VIP,North
3282,VIP,West
3283,Regular,North
3284,Occasional,West
3285,Occasional,North
3286,New,South
3287,New,East
3288,Occasional,West
3289,Regular,North
3290,Occasional,South
3291,New,West
3292,Occasional,West
3293,Regular,West
3294,VIP,East
3295,Regular,North
3296,Regular,North
3297,New,West
3298,Regular,West
3299,Regular,West
3300,New,South
3301,New,West
3302,VIP,East
